1973892,"Whats considered a really low blood sugar? My blood sugar was once 35, is that really bad???",[],[],[]
1873590,Will it take longer to get drugs out of my system if I have type 2 diabetes ? ,[],[],[]
1734712,levels of 144 & 158 for AST (SGOT)? Is 144 to 158 a dangerous level for your liver enzymes?,[],[],[]
1687403,am i overwieght i am 13 years old and wiegh 116.0 and am 55? ,[],[],[]
156394,"what is the defect in the disease, diabetes mellitus Type 1? does anyone know? ty",[],[],[]
3440180,fasting bloodnsugar 116? what does it mean,[],[],[]
3619864,Diabetes: is 534 a high reading? Thats what I just got on my meter. Im new at this.,[],[],[]
783482,what is the best way to cure diabetes type 2? ,[],[],[]
9940,MY son is 6 yrs old and diabetic. What measures should I take to keep his blood glucose under control? ,[],[],[]
1796971,why do type 1 diabetics have a high urine output? ,[],[],[]
1638761,What is the most difficult challenge for individuals newly identified with type 2 Diabetes? ,[],[],[]
3545729,"liver panel reading of 234? My liver panel reading is 234, whats the worse case scenario",[],[],[]
1045157,is ellen degeres a diabetic? some one sent her giant gummy worm today on her show friday dec 3rd 2010,[],[],[]
3626248,Can you eat after taking 5-HTP 50mg? ,[],[],[]
3664934,"In simple terms, What is Type One Diabetes, And Type 2? Can you cure them? Is lifespan affected? Differences? Similarities?",[],[],[]
1763978,"Type 2 Diabetis , what are the risks for the eyes? ",[],[],[]
3401676,Do you think there will be a cure for diabetes within the next 20 years? Type 1,[],[],[]
96533,"What type of diabeties is more severe, 1 or 2? ",[],[],[]
117876,does anyone know support groups for teenagers with diabetes my 15 yo dauhter is not coping very good? ,[],[],[]
24293,For the last two days my feet have been really swollen.  Is this connected to my type 1 diabetes? ,[],[],[]
3127015,Low blood sugar diese? ? I checked my blood sugar and it was 72. Is that low?,[],[],[]
1586262,My name is Pranab Das. Im 20 years old now. My RBS is 85 mg/dl. Is it normal? ,[],[],[]
972089,"What kind of pain reliever/fever reducer should I use? Ibuprofen, Tylenol? Or doesnt it matter? I have Type 2 diabetes.",[],[],[]
285686,can i take my once-a-day bp meds at bedtime to avoid sideeffects? male 59yrs tough time w/ sideeffects,[],[],[]
741549,list of foods type 2 diabetics could eat? ,[],[],[]
313837,how is diabetes type 2 diagnosed? ,[],[],[]
3440124,Is cinnamon good for type 2 diabetes? ,[],[],[]
1209384,Is my blood suger high if its 138? ,[],[],[]
2084686,"If fasting blood sugars are in the 90s, but in the low 90s after eating, is that normal? ",[],[],[]
625724,What are normal blood sugar levels for men? Non diabetic men over 50 years old,[],[],[]
2882251,What happaen when i take 200 mg lesonalpril in one time? ,[],[],[]
1648306,How to bring your blood sugar down quickly? My granddaddys sugar is 517! How can I get it dwn!,[],[],[]
3127071,I am 40 . My glucose test result fasting 97 MG/DL and PP 175 MG/DL. Is it normal? ,[],[],[]
3635027,What number goes into 125Ã·207? ,[],[],[]
884928,is it ok to drink alcohol while on diclofenac 50 MG? ,[],[],[]
778299,what is 62/d when d=3.1? ,[],[],[]
757535,my triglycerides in 180.00 mg/dl? my triglycerides in 180 how to lower it,[],[],[]
326495,Who has Diabetes type 2 insulin dependant? How much insulin do you take and how often?,[],[],[]
3767190,how much do diabetic needles cost? have 90 syringes how much they cost?,[],[],[]
15073,what happends when you take a 50 mg seroquel  if it is not prescribed to you? ,[],[],[]
1900456,Best yoga DVD for a diabetic???? 44 years old,[],[],[]
3545824,symtoms of diabetes type 1 & 2? ,[],[],[]
120766,my friend has a lower fasting sugar level(100)than post prandal level (98)pl...clarify  why ? ,[],[],[]
2488366,What is meloxicam 7.5 mg? ,[],[],[]
1810526,is 7.5 cortisol AM low? and ARCH test is 10,[],[],[]
1697307,"My microalbumin level is 42, what does it mean? am i at the risk of kidney failure",[],[],[]
1664691,my blood sugars 7.3 im 14 is this juvinial diabetes? ,[],[],[]
57921,How does alcohol and smoking affect people with type 2 diabetes? PLEASE GIVE ME SOME REFERENCE,[],[],[]
427732,"diabetes...........................? out of 100,000 people with diabetes how many die",[],[],[]
3780156,Should you take green tea extract pill with or without food for pre workout? Green tea extract 400mg.,[],[],[]
2164844,Im a type 1 diabetic could i take a xanax for my depression? ,[],[],[]
3401922,my sugar level 392 after break fast? which drug i should  take.. weather glibenclamide or metformin,[],[],[]
3668180,Effects of a balanced and unbalanced diet when suffering with type 1 diabetes? ,[],[],[]
2685444,I am diabetic and taking metformin twice a day (500mg) . Gliberclamide had the same effects previously. I am n? ,[],[],[]
76469,how to reduce cholestrol and diabates. my age is 27 years.? ,[],[],[]
475883,i m 33 week regnant my blood sugar is 135 3 hours after taking my breakfast? ,[],[],[]
3172084,Can constant health anxiety give you type 1 diabetes? Im 15 years old,[],[],[]
492849,What would happen to friend if he or she drank 300mls of oramorph? ,[],[],[]
3323407,Eat all carbs and sugar the day before morning blood sugars were 124 bad? ,[],[],[]
1035411,blood glucose reading of 148? could i have type 2 diabetes,[],[],[]
15167,Is Mrs.Dash a safe salt alternative for type 2 diabetics? lol Cammie- a safe SALT alternative,[],[],[]
148266,"do 750mg vicodins get you high? if so, how many does it take to feel high?",[],[],[]
2069126,Tri-nessa tablets 28? Is anyone taking this birth controls arenthey pretty good do they make u gain anybweight?,[],[],[]
958262,Is it normal for a 16 year old boy to have low blood sugar? ,[],[],[]
1240126,Is 126 0ver 71 normal? ,[],[],[]
1331433,Will regular massages (say fortnightly) be good to help with type 2 diabetes? Things like circulation and general wellbeing,[],[],[]
1720156,which foods are best to avoid for diabetics? type 2.. my grandfather and mother both have it and im curious,[],[],[]
2084659,How many NTU makes 1mg/l in turbidity units? ,[],[],[]
3478201,What is a normal blood sugar reading? Mines is 112 is that bad,[],[],[]
3172025,what to take to lower blood sugar (over 300) when I wake up? ,[],[],[]
417753,Is sweet n low and splenda ok for type 1 and 2 diabetes? Also is honey okay?,[],[],[]
2758881,is 134 good for sugar after eating? i check my sugar and it was 134 it that ok,[],[],[]
117890,my blood sugar is 165 should i worry? Im not a dietabetic,[],[],[]
2882091,My ALBUMIN is 35-50. is that normal or is it at a dangerous level? My ALBUMIN.35-50,[],[],[]
3290578,120/68 was my blood pressure is this normal? ,[],[],[]
260244,What is the men enhensment for a diabetic type 2 person who has got ED? ,[],[],[]
1010727,Diabetic diet- 1800 cal. diet what % should be protein? sodium intake? ,[],[],[]
231945,am i in trouble if i used a needle 5 times? ,[],[],[]
3478435,I am 30years man 1 year before my blood sugar 466 now blood sugar 96 now can i eat sugar? ,[],[],[]
440898,What does Hg1c of 6.6 in a blood test  mean? ,[],[],[]
3401730,blood sugar 44 eating candy bar now new at diabetic eating banana now what should i do? ,[],[],[]
1137062,"which is more popular, type 1 diabetes or type 2 diabetes? @RumRunners, ROFL, sorry, I mean more common.",[],[],[]
3251038,my hight is 65 but weight is 49 kg what is resone? ,[],[],[]
1905484,random blood sugar 62mg is at the lower side? my random blood sugar is 62mg is it very low?,[],[],[]
3716661,"True or False: 9. Diabetic patients should not take a long acting insulin, with a short acting insulin? ",[],[],[]
76371,what are the symptoms of type 1 diabetes that i will be able to notice? please helppppppppppppppppp,[],[],[]
1581102,"What do Diabetics eat? Thanks, <3",[],[],[]
2826245,I drank one mouthful of windex 2 hours ago? ,[],[],[]
565730,need some information on type 2 diabetes? ,[],[],[]
1846335,Im 32 weeks pregnant and my blood sugar keeps dropping. Is that normal? It never gets higher than about 112.? ,[],[],[]
684951,Is oatmeal a complex carbohydrate? Is it suitable for type 2 diabetics who dont want sugar spikes? ,[],[],[]
841670,suggest best natural penice enlargement exercize for 50 yr old diabetic man? ,[],[],[]
108852,weed on the blood test for a pre physical for a employer? smoked 1 weed ago,[],[],[]
3684904,On the stupidity test level 4 tick tack toe what am I suppose to do? Any suggestions? ,[],[],[]
3722908,"Use, dosage,side effects of Pause 500 tablet? To arrest bleeding",[],[],[]
953721,What are the effects of type 1 diabetes on a childs development? ,[],[],[]
460838,what is 167 times 47 =? ,[],[],[]
2826358,what happens to a person healthy if he injects himself with 20cl of actrapid ? ,[],[],[]
50095,wat should i do if my blood sugar is 66 and i feel really low? ,[],[],[]
123646,should i inject insulin if my sugar level was 78? ,[],[],[]
275727,My moms blood sugar is 471..we just found out...what does this mean? ,[],[],[]
3414841,"I am a female,54yrs of age,i have high blood pressure,ulcer and diabetic.whenever i talk,there is always this? ",[],[],[]
1924415,"is 100/49 bp normal. i am diabetic, 40, female.? ",[],[],[]
3704033,What is 20/100 and 20/200 vision? I have a condition called Keratoconus,[],[],[]
1973875,How does taking the gestational diabetes test for 15 min. late after drinking the solution effect the result? ,[],[],[]
375777,Is a lab value of B12 <1000 normal? Is the lab value for B12 <1000 high or low,[],[],[]
2488360,how many mg of sodium should i consume a day? im 59 210 pounds ae 19.,[],[],[]
194875,i need a list of 0 carb foods for diabetics? ,[],[],[]
1528317,Type 2 Diabetes question? Is Type2 Diabetes and Type 2 Diabetes Mellitus the same thing?,[],[],[]
510216,whats a good 2 course meal for diabetic people? easy to cook :),[],[],[]
550705,"I have a blood sugar reading of 8.5 @ mid morning, is that bad? ",[],[],[]
2367538,convert 2400 iu to grams? how many ius equal one gram,[],[],[]
713918,Can I diabetic die from not taking their insulin for 5 days? ,[],[],[]
1155690,can diabebtic type 2 people eat food that contains glucose? ,[],[],[]
41909,CAN you still drive a big truck if you have to do dialysis 8hr a day 7 day a week? ,[],[],[]
3516164,"my fasting glue level is 120 and hb1ac is 6.2 and post prandial is 136, can i become diabetic? ",[],[],[]
409874,"I have been peeing,drinking, and and hunry what does that mean? im 14",[],[],[]
177109,is 135 bad for diabetes? ,[],[],[]
2685392,mt tsh lavel is 7.64 what to do? t3 is 131 and t4 is 8 i m facing obesity,[],[],[]
1096582,blood sugar between 300 and 400 for the last week? ,[],[],[]
3478281,Is okay if i take 3 caplets of 220 mg of aleve? ,[],[],[]
3671993,i am aged 40 sys 175 and dia 92 pulse 99/min what is that BP level? ,[],[],[]
1770308,"Who has done the 3 day diet? If youve done it, does it work??",[],[],[]
998413,Overwieght!?!?!?!?!?!? I am like 54 and 12 is 116lb to high???,[],[],[]
1561633,my uric acid level is 537umol/L can u suggest the diet.....? ,[],[],[]
3172024,blood sugars in the 200-400? what to do--outofc ontrol; feelbad,[],[],[]
305976,Sugar worse than cigarettes? is a spoon of sugar worse than 2 cigarettes?,[],[],[]
2758726,How many diabetics eat there way to type 2? ,[],[],[]
3079554,If a person inject air through 5ml syring can he die? ,[],[],[]
108890,Can I be a doctor with Diabetes? i want to be an emergency room doctor. i have type 1 diabetes,[],[],[]
3414965,How much water should I drink a day weighing 207 pound and 59? ,[],[],[]
1793613,how much is 2cc in a small syringe? i have to give my month old son 2cc of zantac,[],[],[]
164053,wat is cause o f death of srinivasa naidu?1021? ,[],[],[]
981720,how can i save my sight if i have diabetes 2? ,[],[],[]
716334,can a normal or underweight person get type 2 diabetes? and can it be cured? ,[],[],[]
171780,I am really worried i have type 1 diabetes. What shall i do? ,[],[],[]
1623985,what to do after 10th if we wanna be a microbiologist? ,[],[],[]
3375599,can i give vitamin D3 high potency to a 10 year old boy ? ,[],[],[]
865558,how many grams asre there in 3.85 mg? ,[],[],[]
290765,my stoole has been green the last couple times can medicnes be cause?r=1264514184? ,[],[],[]
1331820,I take janumet 50mg/1000mg once in the am and once in the pm when should i take my lantus? ,[],[],[]
901710,"Seriously, 20 mg of Cialis does not work. What if I took double? or 30 mgs? ",[],[],[]
3401845,Can sloths get type 1 diabetes? ,[],[],[]
65559,five strategies that can help you avoid type 2 diabetes? need a few sentences on each five plz,[],[],[]
2919537,why does my 4 year old child crave pure sugar? ,[],[],[]
1586156,im diabetic and my sugars high what do i do? its 255im not on any meds yet,[],[],[]
1494901,Will I lose fat and tone my body training in Karate? I am 130kg and have insulin resistance,[],[],[]
3516129,How common is type 1 diabetes? I need to know the commonality of this certain disease.,[],[],[]
1214346,i am a diabetic i had 3 seizures over 4hrs but my sugars were hi. Is this possible? ,[],[],[]
3290485,GLUCOSE LEVEL AT 103? My fasting glucose test level was at 103. Is this number bad.,[],[],[]
3680882,Whats the life expectancy for someone with neurofibromatosis type 2? ,[],[],[]
1165592,"Type one diabetes and weight? If you have type 1 diabetes, do you alway lose weight?",[],[],[]
587770,is blood sugar 186 bad? I would like to know if 186 blood sugar bad??or am i in danger zone?,[],[],[]
126387,Which type of diabetes is worse: type 1 or type 2? and why.thanks,[],[],[]
1188644,what does border line diabeties means and the reading is 5.9? ,[],[],[]
1920995,Taking of 30nos of avil 50 mg tablet at a time will leads to death? ,[],[],[]
951451,Does anyone have a good site that details what type 2 diabetics can and cannot eat? Thanks.? ,[],[],[]
2310966,my sugar level just after wake upin 10 mins is 98 and after meal its 115 so is it ok? ,[],[],[]
201972,what if i am on level 28? what will i get,[],[],[]
605043,Name 2 diseases (other than Alzeimers) that could be treated using stem cells.? Help much appreciated.,[],[],[]
19907,Is Stevia tolerated well in type 2 diabetics? what effects does it have? ,[],[],[]
3780165,What type of disease is Type 2 diabetes? ,[],[],[]
57922,how does alcohol and smoking affect people with type 2 diabetes? please put reference if possible.,[],[],[]
1708976,I am losing weight but not trying? about 40 lbs  in a year,[],[],[]
480633,"if a movie starts at 4:40 pm and is 107 minutes long, what time will it be over? ",[],[],[]
3608885,"I have diabetes, my blood is over 200, what can I eat? This is for dinner, thank you.",[],[],[]
80095,is 1300caloriea day  to much have lack of energy@weighing 192 how long does it take to 40lb.? ,[],[],[]
478274,ordered: 1.2g  On hand: 600 mg/tab How many tablets do you need? ,[],[],[]
2759002,After having intraocular surgery should the patient expect to recover 100% of vision? ,[],[],[]
941647,If you have type 2 diabetes how often does one have insulin injections? ,[],[],[]
1173488,What is meant by BP 120/80? ,[],[],[]
3762455,how to find a live donor for kidney? 17 year old girl in need of live donor,[],[],[]
2685463,im 13 and my sugar level is over 150? do  i have diabetes it was 5 hrs after dinner,[],[],[]
490293,"Can I give blood if I\m 17, 5\3, and only weight 107? ",[],[],[]
517282,can you get cancer if you have type 1 diabetes? ,[],[],[]
3215856,i take 2 water tablets a day can i still drink friut juice? ,[],[],[]
3171906,my kid of 8years complains of stomach ache immediately after eating? ,[],[],[]
848850,"Am i overweight - male aged 17, weight: 81 kg and 175cm in height? ",[],[],[]
1581078,does a 1.5 pottassium level cause death? ,[],[],[]
741561,HOW MUCH IS 62 1/2% OF %80 ? A)$62B)34C)50D)48,[],[],[]
3172040,What is the difference between Type 1 and Type 2 diabetes? ,[],[],[]
3626179,Is zitotec 200mg a oral tablet? ,[],[],[]
937035,how much certain prescriptions cost? Depakote 250mg. 210 a month and Lamictal 100mg 90 a month,[],[],[]
3545714,how can I naturally lower insulin levels? Im a 33 year old female with ovarian cysts.,[],[],[]
1878358,Which immunoglobulin is the most common in secretions? 1. IgE 2. IgG 3. IgD 4. IgA 5. IgM,[],[],[]
86753,How to confirm a type 1 diabetes? Are what clinical tests resulting?,[],[],[]
2758442,my c-peptide test level is 2.68. it is normal. please tell me in detail? ,[],[],[]
158899,has any1 been cured with type 1 diabetes? ,[],[],[]
134546,Can someone answer this? HELLPP!!? (look at link) This guy doesnt completely answer the question. could someone give me numbers?http://answers.yahoo.com/question/index?qid=20080912203410AAlgqcI,[],[],[]
468179,Why at 65 yrs old you need medicare? Or Why is it mandatory to apply medicre at 65 yrs. old?,[],[],[]
278356,What were the side effects of using animal insulin to treat diabetes? I know 1..immune problems.Anymore??,[],[],[]
1775043,How do you fast as a diabetic? I have type 2 diabetes and want to know how to fast healthy.,[],[],[]
1826049,will a loratab 5/500 make your blood preesure go up? ,[],[],[]
2518291,what do type 1 and type 2 diabetes have in common? statements are easier not full sentences,[],[],[]
129119,what does u/L stand for in measurement of cholinesterase level. Ans to rmhungu@mkwasine.co.zw?r=1259072927? ,[],[],[]
510198,Drinks for a diabetes type 2 diet? breakfastmorning tealunchafternoon teadinnerand a dessert if possible?thanks a million xx,[],[],[]
2758416,What is the difference between hypoglycemia and type 1 diabeties? ,[],[],[]
399712,"metformin+gliklazide+insulin? 2 metformin &2gliklazide, morning. 36mml insulin evening, is this quite normal???",[],[],[]
242082,Can Honey worsen Diabetes? Can eating Honey trigger or worsen your case of Diabetes (type 1 or type 2)?,[],[],[]
156399,10 negative things to thanksful for? ,[],[],[]
1611276,What does it mean if Im 14 and always thirsty? ,[],[],[]
174432,does type 2 diabetes have a cure? ,[],[],[]
1994064,Do you think someday people with Diabetes can generate electricity while lowering their Blood Glucose? Read this; its quite fascinating!http://www.bbc.co.uk/news/technology-15305579,[],[],[]
326506,How many symptoms of diabetes can you have if you are a 20 year old? ,[],[],[]
3440068,Im always thirsty and Im really scared its diabetes or something but Im only 14? ,[],[],[]
967598,what should not be taken for type 2 diabeties patient? proper diet is must be taken but whay?,[],[],[]
734108,the normal recommended amount of vitamin c is 1000 milligrams(mg) per day for non-pregnant women. during pregn? ,[],[],[]
820028,Is $17.99 good for 25 lbs of tomatoes? ,[],[],[]
3758002,my husband was told today he has sugar and it was 11.0. what dose that stand for? ,[],[],[]
553151,"If I have type 2 diabetes, does having sex with my wife would hurt/affect me in any way? ",[],[],[]
1033134,5 questions that you would use to investigate the diet of someone with diabetes? ,[],[],[]
848881,my iron level is at 6 my legs are starting to bother me should i go to the ER? ,[],[],[]
262997,How much do you think health insurance coverage would cost a 59 year old man with untreated diabetes.? ,[],[],[]
887282,"I am 106% Martian, and 62% Aquaman, and 124% Barnicle. Therefore um? ",[],[],[]
365748,Victoza a new medication for insulin? A new medication for Type 2 diabetes.  How safe is this drug<,[],[],[]
2589251,what symptoms appear with low hemogloban levels? my hemegloban level was 7.6 would i experience any symptoms?,[],[],[]
86855,diabetic question???????????????? ok so i just got diagnosed as type 1 diabetic...and im just curious..does smoking raise your blood sugar,[],[],[]
2758209,my blood sugar is high? its been about 480 and  do not know what to eat,[],[],[]
83363,What is the vitamin b RDA for a 17 year old female? ,[],[],[]
1903793,any potential cures for type 1 diabetes? ,[],[],[]
2686018,what foods not to eat being a diabetic? i just found out yesterday and mu blood sugar is over 450,[],[],[]
189826,the effects of acid to :- 1. egg  2.sugar? ,[],[],[]
41884,I eat about 80 grams of sugar every day total consumption...will i be at risk of diabetes? ,[],[],[]
1616555,what is symptoms signs of diabetes type 2? symptoms of type 1 diabetes,[],[],[]
658349,"6.1 A!C, 102 Fasting at Lab, Cholesterol 201.I am doing low carb and lessening my eating will this help.Scared? ",[],[],[]
2589443,is 15 mg of Klonpopin too much? I also too v valiums this morninf,[],[],[]
1330924,Are there groups or someone that will help with financial help for Meds. Diabetis and insulin 2x aday? ,[],[],[]
2686059,my father is diabetic and his hemoglobin result is 103. i would like to know what to do.please advise? ,[],[],[]
2994520,if u take 5100mm of metformin is that dangerous and what should u do? need to no!,[],[],[]
555722,why would someones blood sugar be 381? ,[],[],[]
3414988,"I am a type 2 diabetic, what type of artificial sweetener should I use? ",[],[],[]
3499186,"wholemealbrown bread? is wholemeal bread fattening, only latley i cant stop eating it. 8 slices a dayok",[],[],[]
790917,"I am a Type 1 diabetic and my legs and ankles have just swollen up, is there a connection? ",[],[],[]
3079525,Can you drink alcohol when you have type 2 diabetes.? ,[],[],[]
72871,my mom is 52 years old .her  fasting sugar is 63.is it normal or  no.? ,[],[],[]
3215858,i am on 2 water tablets a day can i stilldrink lots friut juice? ,[],[],[]
1330204,I have type 1 diabetes what are some good free foods with out carbs? im looking for a list,[],[],[]
2420496,Is she like very badly obese? shes 5 foot 6 144 pounds and 12,[],[],[]
177058,Will taking 750 mg of tramadol be fatal ? if you mix cyclobenzapr with it will that make it fatal?,[],[],[]
111949,What are some signs of type2 diabetes in kids age 13? ,[],[],[]
3401693,Can i give my patient 18 years old healthy laydy about levocetrizine 5mg bd? ,[],[],[]
50124,"Has anyone here been diagnosed with LADA, Type 1.5 Diabetes? What do you do to manage it?",[],[],[]
1940323,Can being a diabetic stop your period? im 40years old have not had my period n 2months,[],[],[]
3778529,"Describe diabetes type 2? I need an explained, simple description of what type 2 diabetes is.",[],[],[]
3478329,cinammon good for type 2 diabetes? ,[],[],[]
2466843,daughters urine test result-----U protein level-0.08g/l creatinine --10.1mmol/L .is it normal? U  protein/creatine ratio 8mg/mmol is it normal,[],[],[]
3770742,How towin candycrush level 125? ,[],[],[]
3516002,My father is having diabetes mellitus type 2. The angioplasty was done 2months ago. Now his weight is reduced? ,[],[],[]
1103991,"I have had diabetes for 50 years, now having sudden spells of chills, why? ",[],[],[]
548260,"hypoglycemia and no diabetes? What is it?it s very strong, every day, 3 times a day.",[],[],[]
1439047,can type 2 diabetics eat cottage cheese? ,[],[],[]
2826413,how serious is type 2 diebetes? ,[],[],[]
2467192,What should you NOT do/eat if you have type 1 diabetes? ,[],[],[]
2685664,"I am a type 1 diabetic, will my pancreas fail? ",[],[],[]
2084592,sugar level between 140 to 180 which stage of sugar is this? ,[],[],[]
1165569,Is the blood sugar of 94 bad after eating a couple twizzlers? is it bad after eating 2 twizzlers?,[],[],[]
824714,"How much is a pint of blood,Type O worth? How come I get paid 25 for plasma?",[],[],[]
1886837,what r my chances of getting health ins ive had 3 mini strokes high bp diabetic pad? ,[],[],[]
1692082,"a.m. reading 6.1 took glass of water. repeated test, reading 5.9. Please explain which would be right? ",[],[],[]
2685315,What of youre in a coma for 16 years? And you havent completed high school?,[],[],[]
1717961,How and which ways can severe hypoglycemia be life-threatening to a Type 2 diabetic? ,[],[],[]
368323,Can someone help  me understand the pathophysiology of type 1 and type 2 diabetes? ,[],[],[]
675244,MY NEPHEW HAD LIVER BILE RESTRUCTION SURGERY AND HIS SUGAR WENT DOWN TO 3. COULD THIS OF CAUSED A STROKE? ,[],[],[]
3126960,I had double vision after received faslodex 250 ml? ,[],[],[]
2286753,"my sgot level is 1548 iu/l , sgpt 2600 iu/l , alp 148 iu/l and ggt 35 iu/l kindly help? ",[],[],[]
142830,"I suffer from anxiety but also have diabetes type 1, would a doctor still perscribe me beta blockers? ",[],[],[]
841641,Can drinking alcohol make u do a number 2? ,[],[],[]
2420520,how long can you live with diabetes 2? ,[],[],[]
2759088,Red eyes and diabetes? Can type 1 diabetes make your eyes red,[],[],[]
3031547,What does this mean in a blood test? Alkaline phosphatase high 122 calcium high 10.4 potassium low 3.4.,[],[],[]
2069142,my suger was 170 after 4 hours from breakfast is it OK? ,[],[],[]
239626,can a diabtic person eat corn flour? how much % of sugar is in 100gms of corn flour,[],[],[]
1767108,"My Potassium level is at 2.2, what is the lowest level a person can survive with? ",[],[],[]
3423582,What causes both types of Diabetes? type 1 and type 2,[],[],[]
3423493,what is the difference between type 1 and type 2 diabetes? ,[],[],[]
161539,600 Mg potassium of banana will increase how much serum potassium level? ,[],[],[]
3455117,Is 220 blood sugar good Im 14? ,[],[],[]
3530454,"Could someone with type 1 diabetes be a vegan or vegetarian? What would the challenges be, if any?",[],[],[]
2758435,How many mg in 7.5ml? ,[],[],[]
1507546,I just ate some cannabis? i just ate some like 2 hours ago and im not feeling anything?,[],[],[]
69148,Diabetes caused by dirty electricity? - what should we do? Leukemia and Diabetes Increase with Electrical Exposure (EMF)http://www.electricalpollution.com/documents/Hillman/ShockingNewsv5-10262004.pdf,[],[],[]
2488375,My dog is 1 1/2 and has been diagnosed with kidney failure. WHat can I do? Any suggestions? ,[],[],[]
3684880,Can fruit smoothies give you type 2 diabetes? ,[],[],[]
1830865,My b .pressure is 160 over 110 and today is 120 over 70 is that normal? ,[],[],[]
432894,"what does it mean to have same fasting and post meal sugar level, both at 170? ",[],[],[]
3423559,What would happen if I take one percocet 339 mg? Would I feel loopy and chilled out or what,[],[],[]
3323480,need suggestions please? does the 24 hr urine test or regular urine test and kidney related blood test detects diabetes???.,[],[],[]
832082,"Last night 7.8 random blood reading and tonight 5.4, it is normal? ",[],[],[]
2758526,Temporary 800kcal diet plan plz? ? ,[],[],[]
1263394,is 153 an acceptable blood glucose level 2.5 hours after eating? ,[],[],[]
187263,I think I may be developing Diabetes: What exerecise? Type 2,[],[],[]
736593,thyroid level is 80. i am using thronorm 100 mcg? is it correct? Please mail to madhukar_1872@rediffmail.com.,[],[],[]
263016,"my sugar was 45 is this too low? i didnt eat i was dizzy, sweating, weakness and the shakes",[],[],[]
177096,What is the latest new injections for type 2 diabetis? Apparently launched in last few weeks,[],[],[]
197187,Do diabetics produce glucagon? Do type 1 diabetics pancreases still produce glucagon?,[],[],[]
2919282,How do you pass level 20 on 100 levels? ,[],[],[]
415038,My Glucose (fasting) test came back as 106. Im usually arounf mid-90s. Is this something to be concerned abou? ,[],[],[]
10151,Is losing weight the only way people with diabetes type 2 are able to erase their dark velvety spots? ,[],[],[]
2084680,is 60 to low of blood sugar when you first get in the morning? ,[],[],[]
29050,my blood sugar is 590; what should i do? ,[],[],[]
1664684,type 2 Diabetic snacks? what can a type 2 snack on besides fruit and vegetables ?,[],[],[]
3734559,"Thyroglobulin level is 170.7, should I have thyroid removed? I have a thyroid goiter with three nodules.",[],[],[]
3251026,AC1 IS 100 is that normal? ,[],[],[]
2327868,Can type 1 diabetic women get pregnant? ,[],[],[]
1221983,i am on amlod/benazp5 20 mg. what are some side effects? I noticed some blood in my stool,[],[],[]
2631231,Can drinking too much water cause diabetes? I mean 8+ liters of water a day when youre arent sweating,[],[],[]
1849981,is this a good price for a glucose meter? http://cgi.ebay.co.uk/ws/eBayISAPI.dll?ViewItem&item=180697437277&ssPageName=STRK:MESELX:IT,[],[],[]
3401702,"how do i get my sugar level down,it is 208? ",[],[],[]
305975,sugar worse than cigarettes? is a spoon of sugar worse than 2 cigarettes?,[],[],[]
528847,What does a fasting blood sugar number 125 mean? ,[],[],[]
1467928,"please, mention 1 food that incompatible with your blood type that youve been consumed? is it dilemmatic?",[],[],[]
177110,"what is a normal blood test reading,my fathers meter said 14.8 how bad is that ? ",[],[],[]
3751541,My salmonella parathyroid bh is 1:80 is it normal? ,[],[],[]
3622222,how do i stop diabetic coma? blood sugar 600,[],[],[]
388270,is 130 high for blood sugar count? ,[],[],[]
860775,Is hydrochlorot the same as hydrochlorothiazide? These 2 meds seem to be related.  Are they interchangeable?,[],[],[]
836899,Is 5 hour Energy safe for a Diabetic to use? ,[],[],[]
2393346,"Is ny blood sugar low? ? Im 52, 125 lbs, and my blood sugar is 67. Is that low?",[],[],[]
1013295,What are the first symptoms of diabetes type 2? ,[],[],[]
3079912,Am I underweight or normal? 5\5 and a half and weigh 106. Is this underweight?,[],[],[]
1575574,How much is Provigil 200 mg? How much does it cost per pill,[],[],[]
723906,is sugar causes impotency? i am 30 years old an unmarried boy.i am afraid that i have sugar problem.,[],[],[]
3582220,Are women more prone to get type 2 diabetes than men are? ,[],[],[]
3667388,Amount of sugar in 100g of orange? ,[],[],[]
169137,bm dropped to 3.3 at work. non diabetic. should i investigate? ,[],[],[]
224430,3 hour fast for non diabetes? i fasted 3 hours and i got 138 is this normal blood Sugar,[],[],[]
1221979,hipress 25 (atenol 25) is bp tablets? ,[],[],[]
370785,why do diabetes 1 have to take insulin? ,[],[],[]
174423,what is diet for type 2 patient? what is the proper diet for a person with diabet type 2?,[],[],[]
1669961,IS NEOMERCAZOLE 10MG TABLETS TWICE DAILY CAN CONTROL HYPERTHYROID? HYROID? ,[],[],[]
1542016,Can i get diabetes from drinking 2 cups of lemonade :(? ,[],[],[]
1137059,Is 4 ( 60 ) points too high of a spike for 1 and 2 hours after eating? ,[],[],[]
3292602,Was diabetes treatable in the 19th century? ,[],[],[]
3031577,my mum has type 2 diabetes and her face is tingly what does this mean? .,[],[],[]
37585,Are protein shake good for type 2 diabetics? ,[],[],[]
3725613,what happens if AWOL 3 months? ,[],[],[]
79981,For type 1 diabetics................? What is your tdd(total daily dose)of insulin?Please include carb ratios exercise and diet!Thanks!!,[],[],[]
729192,135lbm How I control my Blood Sugar without medicine? tell me asap,[],[],[]
1853201,I want to sell my kidney Im 25 and blood type O positive ? ,[],[],[]
3762456,Is 32 grams of sugar is bad? ,[],[],[]
